date,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,vaccine,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,n_patiens_ICU_that_day
2021-06-15,26925.0,519.0,4284999.0,99541.0,157469.0,3157.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",17510487.0,13833205.0,3676929.0,355.0,7890.0
2021-06-16,23104.0,468.0,4308103.0,100009.0,152125.0,3079.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",17797704.0,14046828.0,3750510.0,368.0,7664.0
2021-06-17,20651.0,363.0,4328754.0,100372.0,147341.0,2955.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",18112177.0,14296107.0,3815700.0,372.0,7520.0
2021-06-18,19326.0,379.0,4348080.0,100751.0,142468.0,2846.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",18511593.0,14650197.0,3861015.0,382.0,7467.0
2021-06-19,13039.0,250.0,4361119.0,101001.0,141443.0,2791.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",18744236.0,14862157.0,3881694.0,386.0,7386.0
2021-06-20,7363.0,165.0,4368482.0,101166.0,137636.0,2694.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",18843461.0,14957197.0,3885878.0,387.0,7366.0
2021-06-21,12045.0,303.0,4380527.0,101469.0,122453.0,2447.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",19013212.0,15103128.0,3909698.0,387.0,7345.0
2021-06-22,26175.0,535.0,4406702.0,102004.0,121703.0,2463.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",19301215.0,15352894.0,3947932.0,390.0,7326.0
2021-06-23,25338.0,488.0,4432040.0,102492.0,123937.0,2483.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",19564463.0,15586923.0,3977149.0,392.0,7241.0
2021-06-24,23186.0,448.0,4455226.0,102940.0,126472.0,2568.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",19869064.0,15857472.0,4011199.0,394.0,7199.0
2021-06-25,22969.0,347.0,4478195.0,103287.0,130115.0,2536.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",20245963.0,16163806.0,4081759.0,399.0,7057.0
2021-06-26,13897.0,223.0,4492092.0,103510.0,130973.0,2509.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",20562343.0,16402337.0,4159606.0,401.0,6998.0
2021-06-27,9537.0,188.0,4501629.0,103698.0,133147.0,2532.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",20738633.0,16557549.0,4180684.0,401.0,6953.0
2021-06-28,22506.0,411.0,4524135.0,104109.0,143608.0,2640.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",21111808.0,16878636.0,4232746.0,427.0,6869.0
2021-06-29,22566.0,362.0,4546701.0,104471.0,139999.0,2467.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",21486361.0,17205267.0,4280667.0,428.0,6636.0
2021-06-30,21406.0,347.0,4568107.0,104818.0,136067.0,2326.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",21862234.0,17544834.0,4316972.0,429.0,6308.0
2021-07-01,20759.0,340.0,4588866.0,105158.0,133640.0,2218.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",22294601.0,17860283.0,4433888.0,431.0,6046.0
2021-07-02,19326.0,364.0,4608192.0,105522.0,129997.0,2235.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",22710352.0,18191563.0,4518352.0,438.0,5784.0
2021-07-03,10630.0,196.0,4618822.0,105718.0,126730.0,2208.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",23047083.0,18443752.0,4602886.0,446.0,5667.0
2021-07-04,8251.0,149.0,4627073.0,105867.0,125444.0,2169.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",23243653.0,18618435.0,4624767.0,452.0,5671.0
2021-07-05,21734.0,426.0,4648807.0,106293.0,124672.0,2184.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",23653692.0,18854838.0,4798391.0,464.0,5607.0
2021-07-06,19635.0,352.0,4668442.0,106645.0,121741.0,2174.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",24070722.0,19128347.0,4941902.0,474.0,5642.0
2021-07-07,19391.0,317.0,4687833.0,106962.0,119726.0,2144.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",24475274.0,19420055.0,5054734.0,486.0,5546.0
2021-07-08,19107.0,307.0,4706940.0,107269.0,118074.0,2111.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",24885936.0,19790206.0,5095238.0,493.0,5443.0
2021-07-09,10843.0,167.0,4717783.0,107436.0,109591.0,1914.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",25243634.0,20043381.0,5199758.0,496.0,5405.0
2021-07-10,10839.0,193.0,4728622.0,107629.0,109800.0,1911.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",25575708.0,20344308.0,5230897.0,503.0,5427.0
2021-07-11,7332.0,127.0,4735954.0,107756.0,108881.0,1889.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",25741269.0,20501832.0,5238934.0,503.0,5349.0
2021-07-12,19157.0,407.0,4755111.0,108163.0,106304.0,1870.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",26128605.0,20860076.0,5268021.0,508.0,5222.0
2021-07-13,20052.0,322.0,4775163.0,108485.0,106721.0,1840.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",26522327.0,21225592.0,5296216.0,519.0,5199.0
2021-07-14,18428.0,306.0,4793591.0,108791.0,105758.0,1829.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",26920829.0,21589842.0,5330462.0,525.0,5092.0
2021-07-15,16731.0,263.0,4810322.0,109054.0,103382.0,1785.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",27320942.0,21934122.0,5386286.0,534.0,5013.0
2021-07-16,15804.0,224.0,4826126.0,109278.0,108343.0,1842.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",27777463.0,22290191.0,5486734.0,538.0,4868.0
2021-07-17,9192.0,152.0,4835318.0,109430.0,106696.0,1801.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",28100207.0,22519604.0,5580057.0,546.0,4873.0
2021-07-18,5746.0,108.0,4841064.0,109538.0,105110.0,1782.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",28268479.0,22650560.0,5617371.0,548.0,4783.0
2021-07-19,15211.0,281.0,4856275.0,109819.0,101164.0,1656.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",28687365.0,22983904.0,5702907.0,554.0,4681.0
2021-07-20,14575.0,231.0,4870850.0,110050.0,95687.0,1565.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",29136171.0,23224274.0,5911325.0,564.0,4643.0
2021-07-21,14600.0,213.0,4885450.0,110263.0,91859.0,1472.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",29556314.0,23547029.0,6008697.0,576.0,4583.0
2021-07-22,14551.0,251.0,4900001.0,110514.0,89679.0,1460.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",29944764.0,23869006.0,6075158.0,586.0,4532.0
2021-07-23,13782.0,181.0,4913783.0,110695.0,87657.0,1417.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",30353663.0,24188049.0,6164983.0,615.0,4358.0
2021-07-24,9106.0,128.0,4922889.0,110823.0,87571.0,1393.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",30591390.0,24374555.0,6216200.0,617.0,4318.0
2021-07-25,6523.0,82.0,4929412.0,110905.0,88348.0,1367.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",30725318.0,24500202.0,6224467.0,617.0,4219.0
2021-07-26,16968.0,248.0,4946380.0,111153.0,90105.0,1334.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",31133147.0,24744647.0,6387841.0,624.0,4155.0
2021-07-27,16235.0,231.0,4962615.0,111384.0,91765.0,1334.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",31561583.0,24947289.0,6613611.0,630.0,4160.0
2021-07-28,13913.0,185.0,4976528.0,111569.0,91078.0,1306.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",32021822.0,25201810.0,6819294.0,638.0,0.0
2021-07-29,13619.0,160.0,4990147.0,111729.0,90146.0,1215.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",32447061.0,25434494.0,7011832.0,643.0,4090.0
2021-07-30,13365.0,179.0,5003512.0,111908.0,89729.0,1213.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",32874350.0,25653108.0,7220459.0,651.0,3976.0
2021-07-31,7733.0,122.0,5011245.0,112030.0,88356.0,1207.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",33149268.0,25775768.0,7372637.0,659.0,0.0
2021-08-01,5392.0,80.0,5016637.0,112110.0,87225.0,1205.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",33316743.0,25849621.0,7466233.0,664.0,3913.0
2021-08-02,14083.0,229.0,5030720.0,112339.0,84340.0,1186.0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",33734143.0,26026646.0,7706511.0,668.0,3819.0
2021-08-03,14098.0,223.0,5044818.0,112562.0,82203.0,1178.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",34142482.0,26235218.0,7906128.0,671.0,3767.0
2021-08-04,13726.0,191.0,5058544.0,112753.0,82016.0,1184.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",34560180.0,26414115.0,8144844.0,679.0,3748.0
2021-08-05,12884.0,176.0,5071428.0,112929.0,81281.0,1200.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",34990842.0,26567656.0,8421866.0,686.0,3714.0
2021-08-06,13140.0,146.0,5084568.0,113075.0,81056.0,1167.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",35405077.0,26698823.0,8697059.0,696.0,3657.0
2021-08-07,7488.0,113.0,5092056.0,113188.0,80811.0,1158.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",35683396.0,26771406.0,8867596.0,707.0,3646.0
2021-08-08,5018.0,79.0,5097074.0,113267.0,80437.0,1157.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",35845177.0,26805005.0,8958508.0,712.0,3675.0
2021-08-09,12240.0,181.0,5109314.0,113448.0,78594.0,1109.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",36236462.0,26916188.0,9104382.0,731.0,3613.0
2021-08-10,11823.0,176.0,5121137.0,113624.0,76319.0,1062.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",36607210.0,27018859.0,9238192.0,751.0,3652.0
2021-08-11,10558.0,148.0,5131695.0,113772.0,73151.0,1019.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",37020175.0,27110612.0,9406040.0,785.0,3635.0
2021-08-12,11279.0,147.0,5142974.0,113919.0,71546.0,990.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",37412900.0,27189723.0,9599928.0,808.0,3623.0
2021-08-13,8971.0,137.0,5151945.0,114056.0,67377.0,981.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",37829937.0,27260576.0,9854146.0,859.0,3598.0
2021-08-14,4433.0,55.0,5156378.0,114111.0,64322.0,923.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",38086656.0,27297875.0,10002457.0,871.0,3571.0
2021-08-15,3002.0,49.0,5159380.0,114160.0,62306.0,893.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",38249400.0,27327846.0,10109513.0,876.0,3574.0
2021-08-16,3905.0,67.0,5163285.0,114227.0,53971.0,779.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",38440525.0,27376538.0,10178876.0,896.0,3528.0
2021-08-17,10081.0,169.0,5173366.0,114396.0,52229.0,772.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",38880502.0,27495514.0,10351615.0,926.0,3502.0
2021-08-18,9295.0,133.0,5182661.0,114529.0,50966.0,757.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",39316035.0,27603410.0,10536083.0,988.0,3489.0
2021-08-19,9715.0,114.0,5192376.0,114643.0,49402.0,724.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",39742355.0,27719979.0,10755642.0,1010.0,3476.0
2021-08-20,7719.0,108.0,5200095.0,114751.0,48150.0,695.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",40179276.0,27839833.0,11011933.0,1061.0,3377.0
2021-08-21,3935.0,47.0,5204030.0,114798.0,47652.0,687.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",40436667.0,27894188.0,11202000.0,1071.0,3328.0
2021-08-22,2604.0,46.0,5206634.0,114844.0,47254.0,684.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",40606787.0,27917617.0,11341564.0,1074.0,3298.0
2021-08-23,7697.0,116.0,5214331.0,114960.0,51046.0,733.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",41015649.0,28040187.0,11604515.0,1097.0,3226.0
2021-08-24,7859.0,105.0,5222190.0,115065.0,48824.0,669.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",41464887.0,28132190.0,11937500.0,1129.0,3173.0
2021-08-25,6006.0,97.0,5228196.0,115162.0,45535.0,633.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",41891707.0,28207247.0,12268264.0,1145.0,3087.0
2021-08-26,6913.0,62.0,5235109.0,115224.0,42733.0,581.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",42334696.0,28280107.0,12574637.0,1171.0,2952.0
2021-08-27,5237.0,80.0,5240346.0,115304.0,40251.0,553.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",42802705.0,28357764.0,12913621.0,1201.0,2872.0
2021-08-28,2738.0,53.0,5243084.0,115357.0,39054.0,559.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",43046519.0,28400330.0,13080786.0,1227.0,2808.0
2021-08-29,1815.0,24.0,5244899.0,115381.0,38265.0,537.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",43215495.0,28422313.0,13209572.0,1232.0,2747.0
2021-08-30,6256.0,80.0,5251155.0,115461.0,36824.0,501.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",43633809.0,28514688.0,13495971.0,1319.0,2713.0
2021-08-31,6283.0,74.0,5257438.0,115535.0,35248.0,470.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",44095280.0,28611569.0,13804030.0,1337.0,2672.0
2021-09-01,4706.0,73.0,5262144.0,115608.0,33948.0,446.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",44551595.0,28694186.0,14114895.0,1361.0,2602.0
2021-09-02,4531.0,77.0,5266675.0,115685.0,31566.0,461.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",45000144.0,28773254.0,14431721.0,1377.0,2497.0
2021-09-03,3704.0,61.0,5270379.0,115746.0,30033.0,442.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",45435244.0,28838532.0,14745155.0,1396.0,2452.0
2021-09-04,1803.0,37.0,5272182.0,115783.0,29098.0,426.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",45731567.0,28878066.0,14967665.0,1417.0,2391.0
2021-09-05,1248.0,16.0,5273430.0,115799.0,28531.0,418.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",45928525.0,28894851.0,15131556.0,1425.0,2396.0
2021-09-06,4617.0,79.0,5278047.0,115878.0,26892.0,417.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",46370639.0,28946588.0,15472273.0,1439.0,2293.0
2021-09-07,3592.0,45.0,5281639.0,115923.0,24201.0,388.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",46834793.0,29001133.0,15834089.0,1464.0,2283.0
2021-09-08,3219.0,50.0,5284858.0,115973.0,22714.0,365.0,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",47208993.0,29060166.0,16119014.0,1488.0,2247.0
2021-09-09,3559.0,51.0,5288417.0,116024.0,21742.0,339.0,"CanSino, Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",47607247.0,29110086.0,16436410.0,1553.0,2297.0
2021-09-10,2609.0,43.0,5291026.0,116067.0,20647.0,321.0,"CanSino, Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",47950283.0,29159861.0,16698748.0,1579.0,2172.0
2021-09-11,1514.0,13.0,5292540.0,116080.0,20358.0,297.0,"CanSino, Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",48149199.0,29185561.0,16862531.0,1602.0,2142.0
2021-09-12,750.0,9.0,5293290.0,116089.0,19860.0,290.0,"CanSino, Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",48159019.0,29188057.0,16869433.0,1604.0,2103.0
2021-09-13,2894.0,52.0,5296184.0,116141.0,18137.0,263.0,"CanSino, Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",48461969.0,29240048.0,17112622.0,1629.0,1829.0
2021-09-14,2725.0,39.0,5298909.0,116180.0,17270.0,257.0,"CanSino, Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",48741937.0,29286577.0,17311547.0,1678.0,1851.0
2021-09-15,2292.0,32.0,5301201.0,116212.0,16343.0,239.0,"CanSino, Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",49072644.0,29322296.0,17572019.0,1737.0,1785.0
2021-09-16,2375.0,42.0,5303576.0,116254.0,15159.0,230.0,"CanSino, Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",49434253.0,29361077.0,17871276.0,1786.0,1614.0
2021-09-17,2235.0,35.0,5305811.0,116289.0,14785.0,222.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",49798136.0,29410481.0,18180031.0,1873.0,1593.0
2021-09-18,1074.0,12.0,5306885.0,116301.0,14345.0,221.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",50019625.0,29444060.0,18363507.0,1889.0,1516.0
2021-09-19,626.0,6.0,5307511.0,116307.0,14221.0,218.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",50157418.0,29464080.0,18466379.0,1896.0,1496.0
2021-09-20,2380.0,32.0,5309891.0,116339.0,13707.0,198.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",50503804.0,29511403.0,18756966.0,1973.0,1440.0
2021-09-21,1676.0,21.0,5311567.0,116360.0,12658.0,180.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",50813586.0,29561269.0,19012793.0,1996.0,1489.0
2021-09-22,2034.0,24.0,5313601.0,116384.0,12400.0,172.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",51142539.0,29618610.0,19268024.0,2040.0,1366.0
2021-09-23,1743.0,19.0,5315344.0,116403.0,11768.0,149.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",51454783.0,29789374.0,19390986.0,2209.0,1322.0
2021-09-24,1793.0,15.0,5317137.0,116418.0,11326.0,129.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",51716312.0,29860241.0,19574755.0,2235.0,1271.0
2021-09-25,847.0,7.0,5317984.0,116425.0,11099.0,124.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",51844645.0,29892006.0,19669816.0,2250.0,1248.0
2021-09-26,524.0,9.0,5318508.0,116434.0,10997.0,127.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",51932726.0,29905118.0,19743461.0,2272.0,1237.0
2021-09-27,1931.0,21.0,5320439.0,116455.0,10548.0,116.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",52215557.0,29959702.0,19963844.0,2330.0,1200.0
2021-09-28,1698.0,17.0,5322137.0,116472.0,10570.0,112.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",52516733.0,30019757.0,20195863.0,2352.0,1184.0
2021-09-29,1511.0,14.0,5323648.0,116486.0,10047.0,102.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",52772515.0,30070578.0,20388493.0,2403.0,1160.0
2021-09-30,1478.0,13.0,5325126.0,116499.0,9782.0,96.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",53109464.0,30139311.0,20653051.0,2523.0,1140.0
2021-10-01,1582.0,12.0,5326708.0,116511.0,9571.0,93.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",53414012.0,30201950.0,20890183.0,2572.0,1085.0
2021-10-02,695.0,6.0,5327403.0,116517.0,9419.0,92.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",53593230.0,30229425.0,21039966.0,2607.0,1070.0
2021-10-03,355.0,4.0,5327758.0,116521.0,9250.0,87.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",53701835.0,30251150.0,21124795.0,2642.0,1052.0
2021-10-04,1344.0,17.0,5329102.0,116538.0,8663.0,83.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",53932146.0,30316980.0,21288070.0,2693.0,1032.0
2021-10-05,1249.0,18.0,5330351.0,116556.0,8214.0,84.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",54199119.0,30426274.0,21445157.0,2778.0,1021.0
2021-10-06,1355.0,14.0,5331706.0,116570.0,8058.0,84.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",54447108.0,30491512.0,21626086.0,2809.0,1007.0
2021-10-07,1191.0,13.0,5332897.0,116583.0,7771.0,84.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",54712119.0,30580880.0,21785784.0,2857.0,977.0
2021-10-08,592.0,10.0,5333489.0,116593.0,6781.0,82.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",54833577.0,30609932.0,21875998.0,2917.0,981.0
2021-10-09,537.0,5.0,5334026.0,116598.0,6623.0,81.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",54949621.0,30624062.0,21974914.0,2970.0,971.0
2021-10-10,365.0,7.0,5334391.0,116605.0,6633.0,84.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",55028494.0,30635261.0,22041140.0,3034.0,971.0
2021-10-11,493.0,8.0,5334884.0,116613.0,5782.0,75.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",55105002.0,30653569.0,22096644.0,3078.0,967.0
2021-10-12,1460.0,14.0,5336344.0,116627.0,5993.0,71.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",55452503.0,30873659.0,22214310.0,3138.0,920.0
2021-10-13,1459.0,21.0,5337803.0,116648.0,6097.0,78.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",55832699.0,31136047.0,22327161.0,3199.0,921.0
2021-10-14,1480.0,15.0,5339283.0,116663.0,6386.0,80.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",56257455.0,31408307.0,22476374.0,3265.0,907.0
2021-10-15,1226.0,13.0,5340509.0,116676.0,7020.0,83.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",56684133.0,31672480.0,22635453.0,3369.0,808.0
2021-10-16,742.0,13.0,5341251.0,116689.0,7225.0,91.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",56938171.0,31807019.0,22753119.0,3422.0,789.0
2021-10-17,354.0,2.0,5341605.0,116691.0,7214.0,86.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",57041891.0,31859087.0,22802579.0,3449.0,795.0
2021-10-18,1336.0,11.0,5342941.0,116702.0,8057.0,89.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",57465619.0,32158851.0,22919983.0,3481.0,801.0
2021-10-19,1386.0,17.0,5344327.0,116719.0,7983.0,92.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",57890210.0,32472840.0,23026947.0,3532.0,789.0
2021-10-20,1457.0,11.0,5345784.0,116730.0,7981.0,82.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",58305453.0,32791893.0,23120032.0,3620.0,773.0
2021-10-21,1599.0,14.0,5347383.0,116744.0,8100.0,81.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",58725621.0,33080654.0,23218375.0,3696.0,750.0
2021-10-22,1487.0,12.0,5348870.0,116756.0,8361.0,80.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",59189832.0,33429932.0,23318910.0,3785.0,739.0
2021-10-23,724.0,2.0,5349594.0,116758.0,8343.0,69.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",59406822.0,33588501.0,23372989.0,3843.0,737.0
2021-10-24,608.0,3.0,5350202.0,116761.0,8597.0,70.0,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",59552817.0,33710953.0,23395565.0,3864.0,736.0
